MEDIA_NAME,TIME(2020/07/29 20:34:35.614),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
10pt1.2sp,7.62500,0.36956,0.46394,7.00000,0.62500,1,Question,
10pt1.2sp,8.87500,0.45166,0.45574,7.87500,1.00000,1,Question,
10pt1.2sp,9.62500,0.49323,0.45173,8.87500,0.75000,1,gapQuestion,
10pt1.2sp,10.37500,0.45319,0.45496,9.87500,0.50000,1,gapQuestion,
10pt1.2sp,10.62500,0.45908,0.46297,10.37500,0.25000,1,Question,
10pt1.2sp,10.87500,0.47214,0.41597,10.62500,0.25000,1,gap9,
10pt1.2sp,11.50000,0.36899,0.30596,10.87500,0.62500,1,gap2,
10pt1.2sp,12.25000,0.36688,0.26660,11.50000,0.75000,1,gap0,
10pt1.2sp,12.50000,0.39567,0.28058,12.25000,0.25000,1,gap1,
10pt1.2sp,13.12500,0.41472,0.28074,12.62500,0.50000,1,gap1,
10pt1.2sp,15.25000,0.48889,0.31354,13.12500,2.12500,1,row3-gap3,
10pt1.2sp,15.50000,0.45394,0.32591,15.25000,0.25000,1,row4-row5,
10pt1.2sp,16.37500,0.36605,0.29534,15.50000,0.87500,1,row2,
10pt1.2sp,16.75000,0.39140,0.31449,16.37500,0.37500,1,gap3,
10pt1.2sp,17.12500,0.35075,0.45299,16.75000,0.37500,1,gapQuestion,
10pt1.2sp,17.50000,0.37397,0.46557,17.12500,0.37500,1,Question,
10pt1.2sp,17.62500,0.39633,0.50210,17.50000,0.12500,1,,
13pt1.2spB,0.00000,0.39633,0.50210,0.00000,0.00000,1,gapQuestion,
13pt1.2spB,0.50000,0.33660,0.37255,0.25000,0.25000,1,row5-gap5,
13pt1.2spB,0.75000,0.31618,0.38010,0.50000,0.25000,1,gap5,
13pt1.2spB,1.50000,0.31743,0.51028,0.75000,0.75000,1,gapQuestion,
13pt1.2spB,2.37500,0.39436,0.52668,1.50000,0.87500,1,Question,
13pt1.2spB,3.00000,0.44863,0.51600,2.37500,0.62500,1,gapQuestion,
13pt1.2spB,4.25000,0.49814,0.49389,3.00000,1.25000,1,gapQuestion,
13pt1.2spB,5.75000,0.49288,0.49837,4.50000,1.25000,1,gapQuestion,
13pt1.2spB,6.12500,0.34955,0.46297,5.87500,0.25000,1,gap9,
13pt1.2spB,6.62500,0.32774,0.39167,6.12500,0.50000,1,row6,
13pt1.2spB,7.37500,0.32879,0.50019,6.62500,0.75000,1,gapQuestion,
13pt1.2spB,8.00000,0.39033,0.51937,7.37500,0.62500,1,gapQuestion-Question,
13pt1.2spB,8.50000,0.36206,0.49450,8.00000,0.50000,1,gapQuestion,
13pt1.2spB,8.87500,0.33542,0.40796,8.50000,0.37500,1,gap6-row7,
13pt1.2spB,9.50000,0.34293,0.38990,9.12500,0.37500,1,row6,
13pt1.2spB,9.87500,0.36894,0.38026,9.50000,0.37500,1,gap5,
13pt1.2spB,10.37500,0.40014,0.38182,9.87500,0.50000,1,gap5,
13pt1.2spB,11.00000,0.43453,0.38167,10.37500,0.62500,1,gap5,
13pt1.2spB,11.62500,0.47940,0.35651,11.00000,0.62500,1,gap4,
13pt1.2spB,12.25000,0.49692,0.36704,11.62500,0.62500,1,row5,
13pt1.2spB,12.75000,0.36322,0.39058,12.25000,0.50000,1,row6,
13pt1.2spB,13.12500,0.36777,0.39451,12.87500,0.25000,1,row6,
13pt1.2spB,13.87500,0.43140,0.38905,13.12500,0.75000,1,row6,
13pt1.2spB,14.37500,0.51292,0.38526,13.87500,0.50000,1,row6,
13pt1.2spB,14.87500,0.55024,0.36603,14.37500,0.50000,1,row5,
13pt1.2spB,15.25000,0.59560,0.36749,15.00000,0.25000,1,row5,
13pt1.2spB,15.62500,0.61435,0.36166,15.25000,0.37500,1,gap4,
13pt1.2spB,16.62500,0.66580,0.39736,15.62500,1.00000,1,gap6,
13pt1.2spB,17.00000,0.49050,0.48467,16.75000,0.25000,1,gapQuestion,
13pt1.2spB,17.50000,0.39009,0.55033,17.12500,0.37500,1,,
13pt1.2spB,18.25000,0.34485,0.51461,17.75000,0.50000,1,gapQuestion,
13pt1.2spB,18.62500,0.36145,0.38364,18.25000,0.37500,1,gap5,
13pt1.2spB,18.87500,0.31694,0.37286,18.62500,0.25000,1,row5-gap5,
13pt1sp,0.00000,0.31865,0.38784,0.00000,0.00000,1,row7-gap7,
13pt1sp,0.37500,0.33295,0.46559,0.12500,0.25000,1,gapQuestion,
13pt1sp,0.75000,0.32011,0.34423,0.50000,0.25000,1,row5,
13pt1sp,1.62500,0.31910,0.47499,0.75000,0.87500,1,Question,
13pt1sp,2.00000,0.36567,0.46610,1.62500,0.37500,1,gapQuestion,
13pt1sp,2.62500,0.40390,0.46278,2.12500,0.50000,1,gapQuestion,
13pt1sp,3.50000,0.46253,0.45683,2.75000,0.75000,1,gapQuestion,
13pt1sp,3.75000,0.39725,0.47847,3.50000,0.25000,1,Question,
13pt1sp,4.00000,0.32283,0.42721,3.75000,0.25000,1,gap9,
13pt1sp,4.50000,0.31243,0.29833,4.12500,0.37500,1,gap2,
13pt1sp,5.12500,0.33704,0.27465,4.50000,0.62500,1,row1,
13pt1sp,5.75000,0.38102,0.29905,5.12500,0.62500,1,gap2,
13pt1sp,6.37500,0.41351,0.27068,5.87500,0.50000,1,row1,
13pt1sp,6.87500,0.43963,0.25744,6.37500,0.50000,1,gap0,
13pt1sp,7.37500,0.47216,0.27163,6.87500,0.50000,1,row1,
13pt1sp,8.00000,0.51806,0.29785,7.37500,0.62500,1,gap2,
13pt1sp,8.62500,0.56727,0.29590,8.00000,0.62500,1,gap2,
13pt1sp,9.12500,0.57350,0.30648,8.62500,0.50000,1,row3,
13pt1sp,9.50000,0.59534,0.30930,9.12500,0.37500,1,row3,
13pt1sp,10.00000,0.59626,0.30607,9.50000,0.50000,1,row3,
13pt1sp,10.37500,0.38237,0.29823,10.12500,0.25000,1,gap2,
13pt1sp,10.50000,0.32029,0.34084,10.37500,0.12500,1,row5,
13pt1sp,11.12500,0.32397,0.45538,10.75000,0.37500,1,gapQuestion,
13pt1sp,11.37500,0.36386,0.47556,11.12500,0.25000,1,Question,
20pt1.2sp,0.25000,0.34975,0.48313,0.00000,0.25000,1,gap8,
20pt1.2sp,0.50000,0.22603,0.56656,0.25000,0.25000,1,gap10,
20pt1.2sp,1.00000,0.22845,0.65919,0.50000,0.50000,1,Question,
20pt1.2sp,1.25000,0.28573,0.66429,1.00000,0.25000,1,Question,
20pt1.2sp,1.87500,0.37965,0.63879,1.37500,0.50000,1,gapQuestion,
20pt1.2sp,2.37500,0.44519,0.63829,2.00000,0.37500,1,gapQuestion,
20pt1.2sp,2.87500,0.38977,0.63716,2.50000,0.37500,1,gapQuestion,
20pt1.2sp,3.25000,0.45103,0.63461,2.87500,0.37500,1,gapQuestion,
20pt1.2sp,3.75000,0.53218,0.63772,3.25000,0.50000,1,gapQuestion,
20pt1.2sp,4.00000,0.39837,0.65061,3.75000,0.25000,1,Question,
20pt1.2sp,4.25000,0.23615,0.65992,4.00000,0.25000,1,Question,
20pt1.2sp,4.37500,0.19872,0.56902,4.25000,0.12500,1,gap10,
20pt1.2sp,4.62500,0.20652,0.41248,4.50000,0.12500,1,gap6,
20pt1.2sp,5.87500,0.23420,0.28897,4.75000,1.12500,1,gap2,
20pt1.2sp,6.87500,0.27148,0.36343,5.87500,1.00000,1,gap4-row5,
20pt1.2sp,7.62500,0.28225,0.42635,6.87500,0.75000,1,gap6,
20pt1.2sp,8.37500,0.20724,0.45320,7.62500,0.75000,1,gap7,
20pt1.2sp,9.00000,0.22799,0.46114,8.37500,0.62500,1,gap7,
20pt1.2sp,9.62500,0.25807,0.66744,9.25000,0.37500,1,Question,
20pt1.2sp,10.12500,0.22327,0.47494,9.75000,0.37500,1,row8,
20pt1.2sp,10.62500,0.28326,0.63763,10.12500,0.50000,1,gapQuestion,
20pt1.2sp,11.37500,0.24194,0.45329,10.62500,0.75000,1,gap7,
20pt1.2sp,12.00000,0.30357,0.42038,11.37500,0.62500,1,gap6,
20pt1.2sp,12.62500,0.40450,0.39463,12.00000,0.62500,1,gap5,
20pt1.2sp,13.12500,0.48330,0.41017,12.62500,0.50000,1,row6-gap6,
20pt1.2sp,13.87500,0.52124,0.41059,13.12500,0.75000,1,row6-gap6,
20pt1.2sp,14.12500,0.26786,0.62472,13.87500,0.25000,1,gapQuestion,
20pt1.2sp,14.50000,0.32005,0.66483,14.12500,0.37500,1,Question,
20pt1.2sp,15.12500,0.41021,0.65399,14.75000,0.37500,1,Question,
20pt1.2sp,15.50000,0.30801,0.43057,15.25000,0.25000,1,gap6,
20pt1.2sp,16.12500,0.22166,0.44833,15.50000,0.62500,1,gap7,
20pt1.2sp,16.50000,0.27502,0.46419,16.12500,0.37500,1,gap7,
20pt1.2sp,16.87500,0.36708,0.44520,16.50000,0.37500,1,row7-gap7,
20pt1.2sp,17.25000,0.43085,0.44025,17.00000,0.25000,1,row7,
20pt1.2sp,17.87500,0.55849,0.40330,17.37500,0.50000,1,row6,
20pt1.2sp,18.37500,0.64964,0.42356,18.00000,0.37500,1,gap6,
20pt1.2sp,18.62500,0.64670,0.44698,18.37500,0.25000,1,row7-gap7,
20pt1.2sp,19.12500,0.34786,0.43104,18.75000,0.37500,1,gap6,
20pt1.2sp,19.50000,0.27136,0.46214,19.12500,0.37500,1,gap7,
20pt1.2sp,19.75000,0.25178,0.45337,19.50000,0.25000,1,gap7,
20pt1.2sp,20.00000,0.44077,0.42095,19.75000,0.25000,1,gap6,
20pt1.2sp,20.50000,0.47784,0.41553,20.00000,0.50000,1,gap6,
20pt1.2sp,20.87500,0.61703,0.44196,20.50000,0.37500,1,row7,
20pt1.2sp,21.12500,0.53175,0.42477,21.00000,0.12500,1,gap6,
16pt1.2sp,0.50000,0.35777,0.41131,0.12500,0.37500,1,gap8,
16pt1.2sp,0.75000,0.32921,0.40851,0.50000,0.25000,1,gap8,
16pt1.2sp,1.25000,0.34484,0.50382,0.75000,0.50000,1,Question,
16pt1.2sp,1.75000,0.44886,0.48071,1.37500,0.37500,1,gapQuestion,
16pt1.2sp,2.25000,0.51170,0.48836,1.75000,0.50000,1,gapQuestion,
16pt1.2sp,3.00000,0.56754,0.48331,2.25000,0.75000,1,gapQuestion,
16pt1.2sp,3.50000,0.33345,0.50228,3.00000,0.50000,1,Question,
16pt1.2sp,4.50000,0.34872,0.38003,3.50000,1.00000,1,gap7,
16pt1.2sp,4.87500,0.37997,0.47063,4.50000,0.37500,1,gapQuestion,
16pt1.2sp,5.50000,0.37226,0.36651,4.87500,0.62500,1,row7,
16pt1.2sp,6.12500,0.41023,0.35621,5.50000,0.62500,1,gap6,
16pt1.2sp,6.75000,0.47984,0.35071,6.25000,0.50000,1,gap6,
16pt1.2sp,7.12500,0.52242,0.35575,6.75000,0.37500,1,gap6,
16pt1.2sp,7.75000,0.56461,0.35509,7.12500,0.62500,1,gap6,
16pt1.2sp,8.37500,0.60736,0.35574,7.75000,0.62500,1,gap6,
16pt1.2sp,8.62500,0.59170,0.37214,8.37500,0.25000,1,row7,
16pt1.2sp,9.12500,0.51962,0.35623,8.62500,0.50000,1,gap6,
16pt1.2sp,9.37500,0.55360,0.39599,9.12500,0.25000,1,row8,
16pt1.2sp,10.00000,0.51279,0.34760,9.62500,0.37500,1,row6,
16pt1.2sp,10.25000,0.45422,0.37535,10.00000,0.25000,1,gap7,
13pt1.5sp,0.00000,0.45085,0.37576,0.00000,0.00000,1,row6,
13pt1.5sp,0.50000,0.38784,0.41494,0.12500,0.37500,1,gap7,
13pt1.5sp,1.25000,0.42614,0.54898,1.00000,0.25000,1,Question,
13pt1.5sp,1.75000,0.32054,0.32351,1.25000,0.50000,1,gap4,
13pt1.5sp,2.37500,0.32335,0.54013,1.87500,0.50000,1,Question,
13pt1.5sp,2.62500,0.30628,0.56520,2.37500,0.25000,1,Question,
13pt1.5sp,3.50000,0.31110,0.53876,2.87500,0.62500,1,Question,
13pt1.5sp,3.62500,0.35323,0.54678,3.50000,0.12500,1,Question,
13pt1.5sp,4.50000,0.37451,0.55473,3.87500,0.62500,1,Question,
13pt1.5sp,5.12500,0.42113,0.54390,4.50000,0.62500,1,Question,
13pt1.5sp,5.62500,0.44711,0.53796,5.12500,0.50000,1,Question,
13pt1.5sp,6.12500,0.33149,0.51734,5.75000,0.37500,1,gapQuestion,
13pt1.5sp,6.62500,0.30783,0.37986,6.12500,0.50000,1,gap6,
13pt1.5sp,6.87500,0.30241,0.43170,6.62500,0.25000,1,row8,
13pt1.5sp,7.62500,0.31182,0.42392,7.12500,0.50000,1,gap7-row8,
13pt1.5sp,9.12500,0.35890,0.38047,7.62500,1.50000,1,gap6,
13pt1.5sp,10.37500,0.42831,0.39058,9.12500,1.25000,1,gap6,
13pt1.5sp,11.00000,0.48038,0.36432,10.37500,0.62500,1,gap5,
13pt1.5sp,12.00000,0.53122,0.39159,11.00000,1.00000,1,gap6,
13pt1.5sp,12.25000,0.47397,0.41504,12.00000,0.25000,1,gap7,
13pt1.5sp,12.75000,0.32430,0.43519,12.37500,0.37500,1,gap8,
13pt1.5sp,13.25000,0.33452,0.53026,12.75000,0.50000,1,gapQuestion,
13pt1.5sp,13.75000,0.43240,0.52530,13.25000,0.50000,1,gapQuestion,
13pt1.5sp,13.87500,0.48376,0.54268,13.75000,0.12500,1,Question,
13pt2sp,0.37500,0.47091,0.53553,0.00000,0.37500,1,row9,
13pt2sp,1.50000,0.31865,0.64010,0.62500,0.87500,1,Question,
13pt2sp,1.62500,0.35254,0.69876,1.50000,0.12500,1,,
13pt2sp,2.25000,0.40012,0.65225,2.00000,0.25000,1,Question,
13pt2sp,3.25000,0.39185,0.64078,2.62500,0.62500,1,Question,
13pt2sp,4.12500,0.35159,0.64615,3.25000,0.87500,1,Question,
13pt2sp,5.00000,0.41463,0.64464,4.37500,0.62500,1,Question,
13pt2sp,5.50000,0.46343,0.65373,5.00000,0.50000,1,Question,
13pt2sp,6.00000,0.46601,0.66070,5.50000,0.50000,1,Question,
13pt2sp,6.25000,0.40857,0.65771,6.00000,0.25000,1,Question,
13pt2sp,6.50000,0.29937,0.62082,6.25000,0.25000,1,gapQuestion,
13pt2sp,6.87500,0.29692,0.31092,6.62500,0.25000,1,row3,
13pt2sp,7.75000,0.30520,0.27751,6.87500,0.87500,1,gap2,
13pt2sp,8.37500,0.31308,0.32236,7.75000,0.62500,1,gap3,
13pt2sp,8.87500,0.31697,0.37770,8.37500,0.50000,1,gap4-row5,
13pt2sp,9.50000,0.31215,0.41513,8.87500,0.62500,1,gap5-row6,
13pt2sp,10.25000,0.31268,0.45538,9.62500,0.62500,1,row7,
13pt2sp,11.25000,0.32024,0.47777,10.25000,1.00000,1,gap7,
13pt2sp,11.75000,0.33538,0.67523,11.37500,0.37500,1,Question,
13pt2sp,13.00000,0.37615,0.63418,12.12500,0.87500,1,gapQuestion,
13pt2sp,13.75000,0.31474,0.43953,13.00000,0.75000,1,gap6,
13pt2sp,14.37500,0.31675,0.46164,13.75000,0.62500,1,gap7,
13pt2sp,16.00000,0.32377,0.45297,14.50000,1.50000,1,gap6-row7,
13pt2sp,17.00000,0.32808,0.45939,16.00000,1.00000,1,row7,
13pt2sp,17.87500,0.39622,0.43458,17.00000,0.87500,1,gap6,
13pt2sp,18.25000,0.40305,0.44667,17.87500,0.37500,1,gap6,
13pt2sp,18.75000,0.38349,0.60632,18.37500,0.37500,1,gapQuestion,
13pt2sp,19.12500,0.37298,0.40399,18.75000,0.37500,1,gap5,
13pt2sp,19.75000,0.32561,0.44199,19.25000,0.50000,1,gap6,
13pt2sp,20.62500,0.39663,0.43448,19.75000,0.87500,1,gap6,
13pt2sp,21.87500,0.46533,0.43036,20.62500,1.25000,1,gap6,
13pt2sp,22.25000,0.32142,0.46994,22.00000,0.25000,1,gap7,
13pt2sp,22.62500,0.30469,0.57224,22.50000,0.12500,1,gapQuestion,
13pt2sp,23.12500,0.34320,0.65704,22.62500,0.50000,1,Question,
13pt2sp,24.25000,0.36924,0.65152,23.12500,1.12500,1,Question,
13pt2sp,24.50000,0.32425,0.64220,24.37500,0.12500,1,,
